Depth,Calcite,Dolomite,Pyrite,Porosity,Bulk_Porosity,Volume_Closure,RMSE
3423.6,0.5491,0.0,0.202,0.2488,0.2231,1.0,0.249
3423.7,0.5419,0.0,0.2039,0.2542,0.2263,1.0,0.2512
3423.8,0.5377,0.0,0.2022,0.2601,0.2334,1.0,0.2515
3423.9,0.5268,0.0,0.2012,0.272,0.247,1.0,0.2493
3424.0,0.512,0.0,0.2025,0.2856,0.2605,1.0,0.2496
3424.1,0.4918,0.0,0.2093,0.299,0.2741,1.0,0.2609
3424.2,0.4756,0.0,0.2189,0.3055,0.2799,1.0,0.2789
3424.3,0.4606,0.0,0.2297,0.3097,0.283,1.0,0.2938
3424.4,0.453,0.0,0.2375,0.3095,0.2822,1.0,0.308
3424.5,0.4428,0.0,0.2438,0.3134,0.2866,1.0,0.3149
3424.6,0.4463,0.0,0.2431,0.3106,0.2846,1.0,0.3178
3424.7,0.4612,0.0,0.2374,0.3014,0.2756,1.0,0.3139
3424.8,0.4789,0.0,0.2301,0.2911,0.2658,1.0,0.3061
3424.9,0.4989,0.0,0.2212,0.28,0.2549,1.0,0.297
3425.0,0.5047,0.0,0.2164,0.2789,0.2563,1.0,0.2882
3425.1,0.5171,0.0,0.2088,0.2741,0.2531,1.0,0.2822
3425.2,0.5279,0.0,0.2024,0.2697,0.2494,1.0,0.2778
3425.3,0.5312,0.0,0.2011,0.2677,0.2486,1.0,0.2805
3425.4,0.5198,0.0,0.2066,0.2737,0.2554,1.0,0.284
3425.5,0.5224,0.0,0.2066,0.271,0.2522,1.0,0.2859
3425.6,0.5354,0.0,0.2005,0.2641,0.2458,1.0,0.2806
3425.7,0.5541,0.0,0.1901,0.2558,0.239,1.0,0.2714
3425.8,0.5716,0.0,0.18,0.2484,0.2333,1.0,0.2648
3425.9,0.5829,0.0,0.1738,0.2432,0.2293,1.0,0.2657
3426.0,0.5828,0.0,0.1737,0.2435,0.2301,1.0,0.2667
3426.1,0.5796,0.0,0.1752,0.2453,0.2328,1.0,0.2634
3426.2,0.5896,0.0,0.1704,0.24,0.2282,1.0,0.2528
3426.3,0.606,0.0,0.1611,0.2328,0.221,1.0,0.2358
3426.4,0.6156,0.0,0.1529,0.2315,0.2201,1.0,0.2187
3426.5,0.6344,0.0,0.1412,0.2245,0.2134,1.0,0.2075
3426.6,0.6515,0.0,0.1287,0.2199,0.209,1.0,0.187
3426.7,0.6732,0.0,0.1139,0.2129,0.2022,1.0,0.1591
3426.8,0.6857,0.0,0.1053,0.209,0.1976,1.0,0.1385
3426.9,0.6638,0.0,0.1165,0.2196,0.2063,1.0,0.1467
3427.0,0.6183,0.0,0.1432,0.2385,0.2219,1.0,0.1854
3427.1,0.5631,0.0,0.1737,0.2631,0.2441,1.0,0.2252
3427.2,0.5457,0.0,0.1857,0.2686,0.2477,1.0,0.2457
3427.3,0.5573,0.0,0.1815,0.2612,0.2407,1.0,0.2408
3427.4,0.577,0.0,0.1725,0.2506,0.2306,1.0,0.2273
3427.5,0.5822,0.0,0.1704,0.2473,0.2277,1.0,0.2205
3427.6,0.5726,0.0,0.1762,0.2511,0.2304,1.0,0.2235
3427.7,0.5569,0.0,0.1857,0.2575,0.2352,1.0,0.2354
3427.8,0.5343,0.0,0.1966,0.2691,0.2455,1.0,0.2459
3427.9,0.5286,0.0,0.1994,0.272,0.2473,1.0,0.2545
3428.0,0.5408,0.0,0.1926,0.2666,0.241,1.0,0.2531
3428.1,0.5536,0.0,0.1837,0.2627,0.2379,1.0,0.2443
3428.2,0.5533,0.0,0.1806,0.2661,0.2428,1.0,0.2378
3428.3,0.5367,0.0,0.1863,0.2769,0.2542,1.0,0.2403
3428.4,0.5106,0.0,0.1976,0.2918,0.2698,1.0,0.25
3428.5,0.4934,0.0,0.2053,0.3013,0.2789,1.0,0.2575
3428.6,0.4941,0.0,0.2048,0.3012,0.2773,1.0,0.2581
3428.7,0.5028,0.0,0.2007,0.2965,0.2724,1.0,0.2596
3428.8,0.5086,0.0,0.1977,0.2937,0.2685,1.0,0.2619
3428.9,0.5156,0.0,0.1943,0.2901,0.2649,1.0,0.2627
3429.0,0.5412,0.0,0.1832,0.2757,0.2519,1.0,0.2578
3429.1,0.5868,0.0,0.1629,0.2503,0.229,1.0,0.2412
3429.2,0.6322,0.0,0.1425,0.2254,0.2074,1.0,0.2172
3429.3,0.659,0.0,0.1311,0.2099,0.1951,1.0,0.1992
3429.4,0.652,0.0,0.1354,0.2126,0.1995,1.0,0.1923
3429.5,0.6169,0.0,0.1541,0.2289,0.2171,1.0,0.2079
3429.6,0.5682,0.0,0.1796,0.2522,0.2401,1.0,0.2352
3429.7,0.5304,0.0,0.2005,0.2691,0.2541,1.0,0.2604
3429.8,0.5189,0.0,0.2096,0.2715,0.2522,1.0,0.2716
3429.9,0.5324,0.0,0.2072,0.2604,0.2377,1.0,0.2652
3430.0,0.5515,0.0,0.201,0.2476,0.2233,1.0,0.2503
3430.1,0.5579,0.0,0.1967,0.2453,0.2211,1.0,0.2396
3430.2,0.5552,0.0,0.1925,0.2523,0.2275,1.0,0.238
3430.3,0.5348,0.0,0.193,0.2722,0.2473,1.0,0.2452
3430.4,0.5013,0.0,0.2007,0.298,0.2744,1.0,0.2619
3430.5,0.4636,0.0,0.2161,0.3203,0.2974,1.0,0.285
3430.6,0.426,0.0,0.2374,0.3366,0.3146,1.0,0.3115
3430.7,0.4002,0.0,0.256,0.3438,0.3242,1.0,0.3346
3430.8,0.3972,0.0,0.2626,0.3402,0.3213,1.0,0.3416
3430.9,0.4162,0.0,0.256,0.3278,0.3089,1.0,0.3358
3431.0,0.4335,0.0,0.2464,0.3201,0.3001,1.0,0.3206
3431.1,0.4498,0.0,0.2374,0.3128,0.291,1.0,0.3111
3431.2,0.4581,0.0,0.2322,0.3097,0.288,1.0,0.3045
3431.3,0.4715,0.0,0.2255,0.303,0.2808,1.0,0.2963
3431.4,0.4875,0.0,0.2184,0.2941,0.2707,1.0,0.2889
3431.5,0.4886,0.0,0.2191,0.2922,0.2684,1.0,0.2923
3431.6,0.4733,0.0,0.2279,0.2988,0.2748,1.0,0.3051
3431.7,0.4575,0.0,0.236,0.3065,0.2825,1.0,0.3157
3431.8,0.4542,0.0,0.2364,0.3094,0.2854,1.0,0.3154
3431.9,0.4587,0.0,0.2316,0.3097,0.287,1.0,0.3076
3432.0,0.4655,0.0,0.2265,0.308,0.2864,1.0,0.3007
3432.1,0.4731,0.0,0.2231,0.3038,0.2829,1.0,0.2964
3432.2,0.4883,0.0,0.2176,0.2941,0.2728,1.0,0.2883
3432.3,0.504,0.0,0.2109,0.2851,0.2643,1.0,0.2734
3432.4,0.5196,0.0,0.2028,0.2777,0.2573,1.0,0.2561
3432.5,0.5207,0.0,0.1984,0.2809,0.2594,1.0,0.2369
3432.6,0.5127,0.0,0.198,0.2893,0.267,1.0,0.2321
3432.7,0.4991,0.0,0.2014,0.2995,0.2756,1.0,0.2457
3432.8,0.474,0.0,0.2117,0.3143,0.2895,1.0,0.2769
3432.9,0.4473,0.0,0.2253,0.3274,0.3031,1.0,0.3165
3433.0,0.4253,0.0,0.2378,0.3369,0.3123,1.0,0.3403
3433.1,0.4148,0.0,0.2456,0.3395,0.313,1.0,0.3391
3433.2,0.4151,0.0,0.2487,0.3362,0.3046,1.0,0.3181
3433.3,0.4126,0.0,0.2522,0.3352,0.2989,1.0,0.2929
3433.4,0.4133,0.0,0.2538,0.3329,0.2915,1.0,0.2748
3433.5,0.4312,0.0,0.2489,0.3199,0.2716,1.0,0.2663
3433.6,0.4545,0.0,0.2418,0.3037,0.2527,1.0,0.2663
3433.7,0.4817,0.0,0.2334,0.2849,0.2332,1.0,0.2696
3433.8,0.5006,0.0,0.2288,0.2706,0.22,1.0,0.274
3433.9,0.5007,0.0,0.2309,0.2684,0.2209,1.0,0.2767
3434.0,0.4957,0.0,0.2337,0.2706,0.2267,1.0,0.2746
3434.1,0.4992,0.0,0.2316,0.2692,0.2276,1.0,0.2662
3434.2,0.4969,0.0,0.2301,0.273,0.2348,1.0,0.2593
3434.3,0.4975,0.0,0.2277,0.2748,0.2388,1.0,0.2568
3434.4,0.4999,0.0,0.2252,0.2749,0.2392,1.0,0.2585
3434.5,0.491,0.0,0.2277,0.2813,0.2469,1.0,0.2648
3434.6,0.471,0.0,0.2357,0.2933,0.2601,1.0,0.2748
3434.7,0.449,0.0,0.2464,0.3046,0.2707,1.0,0.2879
3434.8,0.4151,0.0,0.2619,0.323,0.2873,1.0,0.295
3434.9,0.3902,0.0,0.2726,0.3372,0.3001,1.0,0.2951
3435.0,0.3966,0.0,0.2681,0.3353,0.2938,1.0,0.2792
3435.1,0.4295,0.0,0.2507,0.3198,0.2733,1.0,0.2548
3435.2,0.4695,0.0,0.2305,0.3,0.2506,1.0,0.236
3435.3,0.4935,0.0,0.2184,0.2881,0.2384,1.0,0.2331
3435.4,0.4959,0.0,0.2186,0.2856,0.2377,1.0,0.2487
3435.5,0.4915,0.0,0.2234,0.2852,0.2367,1.0,0.265
3435.6,0.4692,0.0,0.2345,0.2962,0.2499,1.0,0.2756
3435.7,0.4479,0.0,0.2452,0.3069,0.263,1.0,0.2856
3435.8,0.4434,0.0,0.2477,0.3089,0.2662,1.0,0.2834
3435.9,0.455,0.0,0.2434,0.3017,0.2582,1.0,0.274
3436.0,0.4668,0.0,0.2384,0.2947,0.252,1.0,0.2644
3436.1,0.4824,0.0,0.2321,0.2855,0.2424,1.0,0.2547
3436.2,0.4868,0.0,0.2295,0.2837,0.242,1.0,0.2492
3436.3,0.4889,0.0,0.2271,0.284,0.2437,1.0,0.247
3436.4,0.489,0.0,0.2253,0.2857,0.247,1.0,0.249
3436.5,0.4823,0.0,0.2266,0.2911,0.2533,1.0,0.2578
3436.6,0.458,0.0,0.2359,0.3062,0.2705,1.0,0.2753
3436.7,0.4299,0.0,0.2482,0.3219,0.2859,1.0,0.2951
3436.8,0.4037,0.0,0.2611,0.3351,0.2975,1.0,0.3102
3436.9,0.3909,0.0,0.2692,0.3399,0.3,1.0,0.3125
3437.0,0.3964,0.0,0.2696,0.3341,0.29,1.0,0.3012
3437.1,0.4053,0.0,0.2683,0.3264,0.2796,1.0,0.2907
3437.2,0.4076,0.0,0.2698,0.3226,0.2731,1.0,0.2891
3437.3,0.41,0.0,0.2715,0.3186,0.2664,1.0,0.2969
3437.4,0.4164,0.0,0.2696,0.314,0.2604,1.0,0.3016
3437.5,0.4363,0.0,0.2603,0.3034,0.2485,1.0,0.2977
3437.6,0.4632,0.0,0.2473,0.2894,0.2357,1.0,0.2928
3437.7,0.4776,0.0,0.239,0.2834,0.2322,1.0,0.2872
3437.8,0.4811,0.0,0.2351,0.2838,0.2361,1.0,0.2806
3437.9,0.4874,0.0,0.2308,0.2818,0.2377,1.0,0.2695
3438.0,0.5108,0.0,0.2204,0.2689,0.2265,1.0,0.2549
3438.1,0.5367,0.0,0.2084,0.2549,0.2154,1.0,0.244
3438.2,0.5587,0.0,0.1974,0.2439,0.2078,1.0,0.2394
3438.3,0.5552,0.0,0.1954,0.2494,0.218,1.0,0.2399
3438.4,0.5523,0.0,0.1945,0.2533,0.2245,1.0,0.2427
3438.5,0.5406,0.0,0.1992,0.2602,0.2312,1.0,0.246
3438.6,0.5239,0.0,0.2089,0.2672,0.2363,1.0,0.2549
3438.7,0.5108,0.0,0.2188,0.2704,0.2372,1.0,0.2671
3438.8,0.5041,0.0,0.2255,0.2704,0.2369,1.0,0.2768
3438.9,0.511,0.0,0.2243,0.2646,0.2318,1.0,0.2765
3439.0,0.5157,0.0,0.222,0.2623,0.2322,1.0,0.2714
3439.1,0.5151,0.0,0.2219,0.263,0.2342,1.0,0.2676
3439.2,0.5069,0.0,0.2264,0.2668,0.2369,1.0,0.2698
3439.3,0.4945,0.0,0.2331,0.2724,0.2405,1.0,0.2747
3439.4,0.4862,0.0,0.2368,0.277,0.2447,1.0,0.2768
3439.5,0.4856,0.0,0.2349,0.2795,0.2492,1.0,0.2758
3439.6,0.4922,0.0,0.2298,0.278,0.2492,1.0,0.2756
3439.7,0.4894,0.0,0.2307,0.2799,0.2521,1.0,0.2838
